  0.2880000000E+01  0.1756125905E+02  0.1781427318E+02
  0.2890000000E+01  0.1773687164E+02  0.1799330960E+02
  0.2900000000E+01  0.1791424036E+02  0.1817414537E+02
  0.2910000000E+01  0.1809338276E+02  0.1835679857E+02
  0.2920000000E+01  0.1827431659E+02  0.1854128746E+02
  0.2930000000E+01  0.1845705976E+02  0.1872763050E+02
  0.2940000000E+01  0.1864163036E+02  0.1891584631E+02
  0.2950000000E+01  0.1882804666E+02  0.1910595373E+02
  0.2960000000E+01  0.1901632713E+02  0.1929797176E+02
  0.2970000000E+01  0.1920649040E+02  0.1949191960E+02
  0.2980000000E+01  0.1939855530E+02  0.1968781664E+02
  0.2990000000E+01  0.1959254085E+02  0.1988568249E+02
  0.3000000000E+01  0.1978846626E+02  0.2008553692E+02
  0.3010000000E+01  0.1998635092E+02  0.2028739993E+02
  0.3020000000E+01  0.2018621443E+02  0.2049129168E+02
  0.3030000000E+01  0.2038807658E+02  0.2069723259E+02
  0.3040000000E+01  0.2059195734E+02  0.2090524324E+02
  0.3050000000E+01  0.2079787692E+02  0.2111534442E+02
  0.3060000000E+01  0.2100585569E+02  0.2132755716E+02
  0.3070000000E+01  0.2121591424E+02  0.2154190268E+02
  0.3080000000E+01  0.2142807339E+02  0.2175840240E+02
  0.3090000000E+01  0.2164235412E+02  0.2197707798E+02
  0.3100000000E+01  0.2185877766E+02  0.2219795128E+02
  0.3110000000E+01  0.2207736544E+02  0.2242104440E+02
  0.3120000000E+01  0.2229813909E+02  0.2264637964E+02
  0.3130000000E+01  0.2252112048E+02  0.2287397954E+02
  0.3140000000E+01  0.2274633169E+02  0.2310386686E+02
  0.3150000000E+01  0.2297379500E+02  0.2333606458E+02
  0.3160000000E+01  0.2320353295E+02  0.2357059593E+02
  0.3170000000E+01  0.2343556828E+02  0.2380748436E+02
  0.3180000000E+01  0.2366992397E+02  0.2404675355E+02
  0.3190000000E+01  0.2390662321E+02  0.2428842744E+02
  0.3200000000E+01  0.2414568944E+02  0.2453253020E+02
  0.3210000000E+01  0.2438714633E+02  0.2477908622E+02
  0.3220000000E+01  0.2463101780E+02  0.2502812018E+02
  0.3230000000E+01  0.2487732797E+02  0.2527965697E+02
